T1, T2,class
213026,349548,1
208996,353832,1
212646,353290,1
207460,348710,1
207752,350928,1
207468,347661,1
204256,346958,1
214519,349829,1
213919,346343,1
207834,355725,1
211667,351752,1
214284,348030,1
207296,349708,1
206906,352713,1
208690,349322,1
213087,349586,1
210905,352538,1
209494,354595,1
213483,353082,1
206532,350081,1
206684,351338,1
210060,350079,1
211179,348707,1
210992,348027,1
207015,347231,1
208706,347206,1
209195,349954,1
210600,345062,1
210481,349645,1
210695,345308,1
207641,348920,1
211777,347282,1
213319,350791,1
209371,352999,1
208911,344605,1
211596,347804,1
207385,347382,1
215498,349100,1
207509,349141,1
210071,347084,1
207523,348946,1
208580,352983,1
209507,350404,1
213233,348753,1
208703,350831,1
209898,351701,1
209491,344359,1
213795,349829,1
203642,355615,1
211786,350359,1
210246,350575,1
205390,354499,1
210091,346218,1
209768,352661,1
209914,349024,1
211950,350975,1
210047,351901,1
212184,349565,1
215436,348542,1
212199,352240,1
209618,349575,1
207762,350118,1
215824,352459,1
208793,352715,1
213317,349551,1
212705,347208,1
212138,351555,1
211233,354247,1
208202,347869,1
212433,351815,1
209637,354414,1
210062,349777,1
209897,351030,1
208569,349510,1
206234,346714,1
208677,347348,1
213914,346519,1
216338,350105,1
209874,355660,1
212002,350936,1
211370,355260,1
204769,346651,1
210595,348488,1
207116,355169,1
204967,345221,1
207783,345676,1
215317,356814,1
210288,353127,1
206603,350400,1
212265,350427,1
211555,353666,1
209021,351948,1
211769,352543,1
209101,354429,1
205969,353643,1
206022,350356,1
209568,345711,1
206969,354009,1
208342,346683,1
210168,342172,1
210458,351242,1
205049,349974,1
210990,348248,1
209706,350440,1
212037,354562,1
212705,351356,1
205836,348679,1
212007,350530,1
210498,344830,1
214114,345727,1
210596,346696,1
207664,346166,1
203529,356299,1
206778,351474,1
206180,352727,1
210489,349139,1
205741,347271,1
205576,352066,1
210449,351333,1
216027,349268,1
207256,344085,1
204952,356066,1
202663,355623,1
207199,346352,1
211711,354097,1
209453,349018,1
210069,348058,1
212144,346947,1
214630,349024,1
203904,349914,1
208637,345349,1
207690,350130,1
207850,344951,1
201861,348646,1
205870,346575,1
213798,354329,1
212173,348007,1
210288,349320,1
212256,351571,1
205660,348913,1
209507,348134,1
208822,344326,1
212370,348997,1
214685,354059,1
207236,351041,1
213432,346695,1
210178,353025,1
214045,349969,1
213116,352639,1
207050,350183,1
216056,343306,1
205449,346190,1
210679,355092,1
215002,349902,1
205241,347599,1
208943,350752,1
208776,351685,1
210506,347763,1
211844,351147,1
209100,345922,1
211387,347989,1
216878,348719,1
214916,351085,1
215473,356578,1
211730,352050,1
207818,346914,1
211173,344836,1
212147,347749,1
213269,355028,1
212397,351881,1
208099,346388,1
205916,353785,1
205696,346909,1
208268,349712,1
211602,347952,1
214894,350449,1
209701,347813,1
212920,347956,1
206126,347276,1
214233,356824,1
210243,343713,1
213931,353612,1
212015,348744,1
207957,351530,1
206921,352947,1
202701,344655,1
209637,352294,1
209528,349151,1
208750,346632,1
212892,350189,1
209961,349707,1
212179,351187,1
212406,351511,1
210857,349125,1
207199,352075,1
211815,351150,1
208653,353874,1
205415,354021,1
213080,348764,1
217735,349903,1
207474,353114,1
210051,356384,1
213897,354472,1
203259,349323,1
203916,350058,1
209220,354986,1
213313,346799,1
220713,350297,1
220158,348524,1
213215,354717,1
212027,346268,1
208190,348179,1
204364,349627,1
209691,351008,1
210564,348807,1
210309,346833,1
215240,349482,1
210352,349010,1
215065,346778,1
212435,346033,1
212554,350897,1
205557,351741,1
212511,351930,1
212077,350207,1
207790,347808,1
211210,344902,1
211435,346968,1
211744,348220,1
212286,349292,1
213699,351135,1
210255,350720,1
211717,352747,1
210034,351075,1
213118,345903,1
208111,352255,1
213330,346922,1
206157,348097,1
212797,347922,1
209562,351901,1
210976,344500,1
208917,351701,1
209599,347554,1
211001,347302,1
212745,345972,1
212800,347544,1
211113,346108,1
213967,347411,1
211183,353679,1
213858,349645,1
216001,347116,1
206272,353200,1
206433,351408,1
213950,351450,1
209521,348090,1
211509,352122,1
214949,348315,1
207980,347181,1
206924,347641,1
210286,348455,1
210596,351578,1
211653,352872,1
211596,343736,1
205492,347966,1
209357,345260,1
209239,353586,1
202591,354189,1
205841,347416,1
212441,352860,1
206520,351279,1
210768,351193,1
204437,352241,1
210932,352359,1
212788,350927,1
213611,347969,1
208624,354546,1
206900,346464,1
212480,349914,1
209858,348843,1
210182,353134,1
213886,354096,1
215775,354629,1
207233,354136,1
208453,345369,1
210268,351161,1
212123,350240,1
214244,348438,1
211795,350752,1
208645,348871,1
213170,346416,1
211839,347646,1
209488,346907,1
211878,347354,1
210638,349641,1
215766,351196,1
209207,346824,1
214007,345511,1
213752,347050,1
208314,351736,1
212151,352926,1
212841,345799,1
215178,351612,1
205900,348155,1
207451,346800,1
210509,350931,1
202517,344865,1
205173,345169,1
204282,348211,1
212213,342906,1
208007,347230,1
219493,346711,1
212566,344625,1
212576,347447,1
209494,350056,1
209011,348886,1
212577,357150,1
213731,349808,1
214615,347639,1
214349,352639,1
213455,352267,1
209922,346996,1
209917,349596,1
207220,345997,1
209575,348759,1
211241,349085,1
205600,356155,1
208709,351981,1
208711,346127,1
210296,345457,1
208966,347622,1
208978,350955,1
205861,355457,1
206336,347676,1
205906,349023,1
210975,345080,1
211367,353915,1
204077,351250,1
206447,352398,1
208832,352177,1
211718,343592,1
210661,353585,1
212721,350053,1
205722,347625,1
207925,348333,1
205728,352986,1
210283,356008,1
207424,352931,1
212411,355933,1
204658,347749,1
210255,345214,1
203162,348073,1
207125,346303,1
209751,346477,1
211259,348931,1
211050,345378,1
204441,346583,1
211494,349791,1
212528,350596,1
207475,347246,1
213213,349475,1
208222,349719,1
207319,348594,1
210591,352259,1
212077,347347,1
211462,351571,1
210942,354818,1
211871,355439,1
209018,348250,1
212170,351791,1
211968,347113,1
205066,350981,1
208169,344556,1
212985,344870,1
208857,346989,1
208052,344032,1
209188,351493,1
212936,350516,1
206027,352712,1
212469,351213,1
212530,352299,1
211612,347056,1
207941,352523,1
206430,349556,1
212879,348218,1
211297,353711,1
210386,352385,1
210572,349467,1
211290,350999,1
211157,348932,1
213786,347714,1
212096,350869,1
210277,349174,1
213096,349083,1
215998,351739,1
210797,348579,1
213126,349284,1
206550,354899,1
213634,343215,1
208205,347410,1
208934,345897,1
212163,356625,1
208712,349064,1
203107,354464,1
203722,349934,1
205620,349756,1
211727,346468,1
208425,346465,1
208949,349672,1
206599,347699,1
215940,357099,1
209235,346328,1
207449,354123,1
210817,351418,1
205030,348431,1
208349,346580,1
210313,347678,1
216608,348526,1
210945,345847,1
210991,354897,1
212462,347683,1
213288,346499,1
208307,349884,1
211129,350176,1
204641,345111,1
211501,348657,1
206420,350407,1
209488,353997,1
210652,348961,1
207326,352633,1
214037,345310,1
208370,348559,1
208002,350341,1
212145,342605,1
214170,351124,1
210561,348094,1
206671,346169,1
213295,354027,1
207615,350688,1
203595,346989,1
206857,348527,1
214875,345952,1
216513,347338,1
210682,354365,1
210292,356340,1
204371,351825,1
204319,347113,1
212372,351318,1
209210,348214,1
207532,347535,1
208349,352945,1
208505,356123,1
209608,350828,1
206544,352747,1
210661,347876,1
210880,349245,1
212610,349195,1
208412,354014,1
215024,349094,1
208952,349969,1
211698,352071,1
208554,348502,1
215399,347620,1
208492,349155,1
212935,348036,1
208873,348177,1
212988,353050,1
213451,349994,1
209495,352533,1
208944,345609,1
208223,349516,1
209397,346028,1
208632,349822,1
204054,345711,1
209142,350926,1
210921,352704,1
207620,348418,1
207963,350315,1
208081,352506,1
209874,352049,1
207412,349887,1
206063,344397,1
214880,349076,1
208237,343559,1
211713,348991,1
206294,352404,1
216250,352115,1
210029,357638,1
213684,349761,1
212439,352470,1
209974,350339,1
210995,347150,1
208033,349902,1
210357,348242,1
212706,347369,1
208307,347934,1
208198,349189,1
209352,358253,1
212405,348576,1
206885,347512,1
206676,347391,1
209080,349904,1
209162,353527,1
212182,346566,1
213407,342617,1
206627,349393,1
203977,352533,1
205033,341906,1
206211,352046,1
205923,353527,1
209723,350521,1
208695,343704,1
215076,350571,1
212334,352009,1
209918,352609,1
206083,351839,1
210496,352357,1
211095,353651,1
211406,346370,1
208837,353139,1
206833,344155,1
214958,350664,1
208262,350855,1
210137,353461,1
212193,347141,1
210083,350581,1
207573,353958,1
215172,351756,1
201188,351496,1
211488,350049,1
214762,348603,1
209577,353126,1
209642,351870,1
208047,353229,1
217690,349341,1
215130,350685,1
209894,353280,1
209196,346569,1
207411,351522,1
214862,351977,1
204920,354377,1
207261,355919,1
208614,353981,1
206554,346114,1
206140,344465,1
212237,346002,1
209779,352258,1
208462,348180,1
209188,346546,1
209662,349374,1
206999,349372,1
209332,345649,1
207279,349806,1
212557,346826,1
211547,347526,1
208902,352731,1
211047,348421,1
207307,347533,1
208069,354526,1
208036,353037,1
210655,351434,1
210169,350998,1
203587,346503,1
206900,347546,1
208457,352317,1
209319,350121,1
208376,348135,1
212069,356722,1
214098,348555,1
213185,348216,1
211224,348566,1
213423,342835,1
213740,352020,1
211755,353502,1
216311,352321,1
209200,346139,1
211101,346195,1
208561,352600,1
207990,347790,1
206901,353322,1
207592,346191,1
205941,351283,1
209047,346873,1
207764,348095,1
214924,348361,1
211669,354107,1
203883,351908,1
213696,350980,1
208311,353882,1
205010,346487,1
211680,344771,1
213874,351760,1
210922,350283,1
211277,350342,1
207476,346835,1
209527,352180,1
209689,351538,1
209269,345766,1
212319,350093,1
207556,353559,1
208981,349607,1
208585,356232,1
211312,350357,1
213982,349623,1
215617,346529,1
216614,350727,1
206823,351562,1
207688,355706,1
216141,348064,1
211187,349457,1
208252,350069,1
214431,351498,1
205087,350862,1
208533,354510,1
207035,351940,1
213538,348592,1
216188,358180,1
212346,348502,1
214734,351810,1
214944,355190,1
212203,355129,1
208392,346665,1
212871,349747,1
211044,347669,1
206458,349207,1
208234,349336,1
214730,346468,1
206355,350828,1
211024,351425,1
207592,349147,1
211771,348774,1
206888,348625,1
206026,342629,1
210701,346378,1
207198,346854,1
214140,350891,1
211648,350867,1
208921,348572,1
208904,351728,1
203681,350162,1
209967,352683,1
216906,350566,1
210973,350395,1
206761,351630,1
211058,350202,1
212305,353597,1
205817,347625,1
211666,351612,1
214516,349980,1
210721,351440,1
209050,347275,1
206792,352191,1
210222,342448,1
206803,347502,1
208950,356705,1
208683,355077,1
209850,350202,1
211472,346972,1
208668,348032,1
210220,347870,1
204581,351223,1
213170,355493,1
206865,349260,1
209112,349745,1
210537,349553,1
212830,354213,1
207467,348867,1
210085,351001,1
208141,346658,1
206562,351972,1
209885,346072,1
209461,351384,1
209871,347038,1
206741,359496,1
208373,350623,1
211053,347551,1
212196,349589,1
209145,353928,1
216293,350679,1
206786,344764,1
205761,352109,1
215170,349892,1
207067,346745,1
209402,354355,1
206865,350306,1
206289,346274,1
207554,354956,1
209485,353443,1
208584,345722,1
212742,350992,1
208677,352325,1
214013,348012,1
207399,351018,1
205068,349126,1
210933,349422,1
214175,347155,1
209264,354161,1
213907,351904,1
209230,349796,1
207999,350430,1
206084,354078,1
213386,349616,1
205902,347418,1
208968,351163,1
207536,352603,1
207555,348547,1
209103,345872,1
210453,344653,1
210746,346512,1
207330,354563,1
211078,353222,1
211629,346480,1
209557,349363,1
209281,350906,1
206176,347536,1
210981,351138,1
215206,348265,1
212369,346737,1
209636,346943,1
211823,352108,1
210585,348700,1
211812,348973,1
210390,349922,1
210030,346933,1
215027,348807,1
210390,352103,1
212019,353328,1
212460,350151,1
214196,351143,1
209508,347514,1
211987,348685,1
210207,348742,1
208473,351495,1
209677,349188,1
211911,353796,1
207637,346549,1
215007,351452,1
215957,348563,1
207695,349853,1
208903,350271,1
211460,343394,1
211274,349473,1
214380,348257,1
209774,356169,1
215041,353796,1
207359,349216,1
210254,348201,1
211023,349419,1
206942,350450,1
210187,353232,1
209161,349632,1
212712,352912,1
211726,349237,1
215862,354220,1
213150,348914,1
210325,346542,1
451408,304435,1
449331,302362,1
434794,295549,1
434103,276164,1
453814,287748,1
436957,284511,1
441954,295230,1
451588,275478,1
440330,303495,1
430448,309617,1
437269,285059,1
451578,298914,1
432962,294831,1
451412,295370,1
438419,307993,1
430315,297650,1
431073,294185,1
449095,289080,1
443323,301083,1
442708,302957,1
425177,300915,1
451944,303651,1
438688,307310,1
444161,310321,1
453425,294242,1
428361,300762,1
444286,304612,1
426707,300399,1
420771,303239,1
452900,289904,1
440766,306249,1
444311,295202,1
429948,298106,1
443540,319516,1
432115,299098,1
444838,303093,1
431363,275182,1
443749,308914,1
467224,316312,1
448322,288526,1
435310,297718,1
437649,292557,1
424828,279786,1
441093,286428,1
450577,299665,1
451568,300326,1
433645,306847,1
443676,296613,1
443064,296700,1
440561,315552,1
432945,292635,1
432759,291845,1
440044,305056,1
435813,305545,1
435722,299619,1
445320,300234,1
447144,293258,1
439444,312236,1
443106,302107,1
452482,307651,1
434158,311158,1
443706,307136,1
445008,279322,1
437555,310760,1
437647,294591,1
439804,300978,1
432445,301628,1
454726,283028,1
440051,315189,1
432356,303017,1
436771,306958,1
454578,298751,1
422151,305040,1
445217,299720,1
448515,297374,1
447453,310713,1
426272,299207,1
457920,289250,1
436951,305651,1
442899,292309,1
433808,293791,1
439513,294491,1
426282,311020,1
436347,301376,1
431964,288819,1
437267,296718,1
443401,305972,1
440601,298220,1
449516,295232,1
441073,278586,1
412731,287774,1
435077,299817,1
451179,282026,1
450498,295321,1
459844,295063,1
432581,293069,1
453398,290719,1
441706,308450,1
447070,283146,1
443167,307288,1
437025,406583,1
437285,409028,1
446310,388359,1
444918,394658,1
471224,414076,1
426012,405917,1
447887,420362,1
450954,396587,1
446840,398303,1
442065,397978,1
446232,398472,1
412182,411246,1
447912,410438,1
443752,440940,1
449381,413551,1
436663,378782,1
440638,393365,1
439196,402696,1
425272,392774,1
456244,396890,1
419502,398891,1
440434,395550,1
432510,381810,1
447411,400313,1
440743,390173,1
418281,402790,1
453769,375038,1
432460,401362,1
425564,398114,1
432273,403563,1
446041,394731,1
436472,389040,1
412143,398087,1
454464,402417,1
436629,391034,1
449910,389150,1
450842,395692,1
444614,383013,1
440965,381719,1
454293,381285,1
425649,403061,1
433423,401663,1
427135,400463,1
435285,432241,1
425150,404357,1
453223,406490,1
441708,398114,1
445365,383826,1
446013,413153,1
456858,411818,1
433415,404454,1
426110,379490,1
428834,406756,1
445490,403420,1
441729,421346,1
442797,400662,1
442235,393106,1
437023,390588,1
422795,396789,1
441988,395642,1
456043,410937,1
428154,422509,1
450107,387839,1
453774,398237,1
431592,397787,1
439734,382128,1
442622,401780,1
450995,395065,1
450953,393997,1
441285,411831,1
441361,406608,1
434570,392674,1
441898,408694,1
422319,396127,1
445261,393861,1
463039,400074,1
451260,389961,1
425089,395800,1
452994,394962,1
423359,397004,1
452682,398918,1
440556,419742,1
425084,407566,1
429013,394981,1
442001,409430,1
449611,408331,1
432272,409459,1
428736,400383,1
433333,386503,1
447384,406279,1
448944,403734,1
440782,390037,1
454508,418867,1
438803,396523,1
446259,408410,1
430536,389744,1
442812,414100,1
442343,397326,1
435432,394646,1
436404,408471,1
487658,358781,1
507029,353531,1
508353,350501,1
491213,352071,1
514802,363319,1
484023,352626,1
481628,360157,1
477238,349535,1
477590,328969,1
494217,346882,1
485877,351288,1
497608,343426,1
493057,349563,1
483674,334895,1
485549,343223,1
481435,341911,1
492099,347739,1
487611,354577,1
498273,355747,1
459715,360163,1
508293,360268,1
478759,345532,1
498284,365430,1
471427,350748,1
496603,340183,1
477926,340449,1
513407,340674,1
490364,337140,1
490997,362968,1
482053,347293,1
486179,360086,1
490332,344869,1
490238,364288,1
488266,353455,1
476665,340422,1
478297,357861,1
494321,356081,1
494280,334449,1
481567,335959,1
507296,351560,1
490243,342981,1
504636,344942,1
483030,357571,1
506024,353145,1
492576,360553,1
496542,353023,1
477243,364459,1
490845,346487,1
508804,351601,1
490240,349365,1
490818,351336,1
499413,339178,1
497048,357025,1
489126,343604,1
492993,339914,1
497397,375702,1
490062,339636,1
479795,326937,1
501393,347197,1
492276,341239,1
490692,368092,1
501372,355195,1
472141,352581,1
502093,346074,1
491708,349434,1
495052,331958,1
499546,343520,1
474062,360848,1
509272,338191,1
488654,342212,1
467281,354885,1
473585,353015,1
502727,357963,1
491801,359322,1
489461,346701,1
493113,373761,1
480240,348534,1
493650,358896,1
484899,348600,1
492616,352620,1
506005,335627,1
496315,353783,1
504041,347182,1
501783,335348,1
491003,352797,1
488293,326823,1
497109,353916,1
478321,360052,1
488701,343806,1
495416,354339,1
495568,353232,1
483915,343269,1
492279,350885,1
490076,338149,1
478434,356756,1
480831,359673,1
485663,349665,1
500683,344816,1
497250,369946,1
503243,332853,1
554370,280085,1
548888,292555,1
551269,313208,1
553095,316844,1
514886,315379,1
544704,289139,1
540388,292369,1
540383,298624,1
532754,300348,1
523777,298863,1
530336,307668,1
543725,300151,1
540597,310372,1
545892,303811,1
547818,302790,1
528889,295172,1
539850,304557,1
545048,308998,1
531740,313521,1
554611,305859,1
548784,284507,1
536214,318465,1
540922,294452,1
546208,307112,1
533455,271530,1
521140,324445,1
544295,288380,1
540706,292970,1
527895,296502,1
553645,303197,1
545242,289462,1
539492,309897,1
545696,279796,1
540988,299732,1
533896,300996,1
522865,296743,1
535714,281762,1
543472,303300,1
530151,290346,1
529824,306461,1
553531,297762,1
546819,308207,1
547221,307236,1
518514,302382,1
534491,302379,1
552133,297675,1
543392,307015,1
519554,290806,1
548876,298655,1
540893,298842,1
550526,295829,1
522535,295709,1
549058,294530,1
535731,305347,1
544431,314609,1
520038,310891,1
545301,286923,1
516132,301077,1
543185,303974,1
540057,291395,1
540637,298416,1
548610,306857,1
535979,290279,1
535900,299644,1
541950,309198,1
553941,299152,1
535322,310550,1
532875,304571,1
525552,293124,1
555976,314920,1
547167,301969,1
544190,286209,1
554398,292296,1
542269,289858,1
533150,276765,1
536280,298849,1
546675,302306,1
559639,305131,1
547073,304750,1
537388,304487,1
539936,292318,1
544234,288982,1
537097,303257,1
524532,293306,1
532569,301168,1
532989,294138,1
529223,297516,1
534735,310598,1
540569,293904,1
530296,274547,1
537013,296093,1
548733,301882,1
545013,311212,1
544466,296806,1
538442,299851,1
545005,305287,1
532924,306096,1
538741,310933,1
517210,290926,1
543179,305521,1
534196,386376,1
541048,408366,1
553037,406494,1
534946,391969,1
555333,390172,1
539584,397442,1
534226,398682,1
546850,400708,1
529977,414907,1
535456,414252,1
536539,392677,1
531273,407619,1
546312,409101,1
549760,408823,1
533416,406238,1
547832,404624,1
529740,396483,1
545559,393562,1
531429,402722,1
531377,406271,1
550418,406706,1
535919,385043,1
528276,395395,1
540475,404657,1
530032,399853,1
521562,396186,1
536767,397643,1
522593,390912,1
538412,410694,1
516048,397263,1
532313,388990,1
536473,401512,1
536611,390248,1
540820,402129,1
527942,397872,1
541409,408787,1
541736,386293,1
532908,398756,1
575805,402781,1
551861,392281,1
549251,400034,1
540139,405467,1
521364,388321,1
531415,405039,1
533990,413526,1
542526,400385,1
531922,381871,1
542205,396276,1
548069,416815,1
536788,392502,1
527272,410149,1
541505,396456,1
543753,392008,1
525797,400407,1
552022,396811,1
539591,407940,1
533031,396667,1
535407,385709,1
549198,395908,1
540005,388075,1
538726,415602,1
533333,406760,1
543029,405597,1
529665,410480,1
542037,400540,1
574088,396603,1
539275,378966,1
533775,413544,1
548046,395971,1
532732,404320,1
533786,399463,1
537533,404514,1
538704,397771,1
542195,393230,1
544987,406896,1
541021,414292,1
530942,387324,1
536656,416927,1
537143,418849,1
536990,407424,1
553820,409909,1
563820,391269,1
533923,407312,1
540728,403946,1
544327,413129,1
553387,411209,1
541884,399822,1
538525,405846,1
544441,407292,1
526674,391209,1
542455,407925,1
535823,398491,1
523026,400514,1
533852,409260,1
537049,404920,1
538990,412773,1
533767,393738,1
546754,394768,1
541605,396515,1
527319,397961,1
